,Date,Delhi,Mumbai,Chennai,Kolkata,Mean,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,Mean_pc,Price,INR,rup_lit_crude,int_pc,rup_lit_crude_pc,Type,INR_pc
166,2020-06-19,78.37,85.21,81.82,80.13,81.3825,19.69,11.1,20.29,17.79,17.0,42.33,76.14,20.270479245283017,-7.37,9.46,Petrol,18.17
167,2020-06-18,77.81,84.66,81.32,79.59,80.845,18.83,10.38,19.55,16.99,16.23,41.75,76.34,20.045251572327043,-8.64,8.24,Petrol,18.49
168,2020-06-17,77.28,84.15,80.86,79.08,80.3425,18.02,9.71,18.88,16.24,15.51,40.47,76.17,19.38742075471698,-11.44,4.69,Petrol,18.22
169,2020-06-16,76.73,83.62,80.37,78.55,79.81750000000001,17.18,9.02,18.16,15.46,14.75,40.75,76.09,19.501053459119497,-10.83,5.31,Petrol,18.1
170,2020-06-15,76.26,83.17,79.96,78.1,79.3725,16.46,8.44,17.55,14.8,14.11,39.44,76.0,18.85182389937107,-13.7,1.8,Petrol,17.96
171,2020-06-12,74.57,81.53,78.47,76.48,77.7625,13.88,6.3,15.36,12.42,11.8,38.54,75.89,18.394972327044023,-15.67,-0.67,Petrol,17.79
172,2020-06-11,74.0,80.98,77.96,75.94,77.22,13.01,5.58,14.61,11.63,11.02,37.76,75.83,18.008432704402516,-17.37,-2.75,Petrol,17.69
173,2020-06-10,73.4,80.4,77.43,75.36,76.64750000000001,12.1,4.82,13.83,10.77,10.19,41.18,75.52,19.55920503144654,-9.89,5.62,Petrol,17.21
174,2020-06-09,73.0,80.01,77.08,74.98,76.2675,11.48,4.32,13.32,10.22,9.65,40.45,75.53,19.21502201257861,-11.49,3.76,Petrol,17.23
175,2020-06-08,72.46,79.49,76.6,74.46,75.7525,10.66,3.64,12.61,9.45,8.91,39.66,75.53,18.83974716981132,-13.22,1.73,Petrol,17.23
176,2020-06-05,71.26,78.32,75.54,73.3,74.605,8.83,2.11,11.06,7.75,7.26,41.0,75.58,19.489182389937103,-10.28,5.24,Petrol,17.31
177,2020-06-04,71.26,78.32,75.54,73.3,74.605,8.83,2.11,11.06,7.75,7.26,38.41,75.5,18.238710691823897,-15.95,-1.51,Petrol,17.18
178,2020-06-03,71.26,78.32,75.54,73.3,74.605,8.83,2.11,11.06,7.75,7.26,37.98,75.49,18.032139622641505,-16.89,-2.63,Petrol,17.17
179,2020-06-02,71.26,78.32,75.54,73.3,74.605,8.83,2.11,11.06,7.75,7.26,37.72,75.21,17.842271698113205,-17.46,-3.65,Petrol,16.73
180,2020-06-01,71.26,78.32,75.54,73.3,74.605,8.83,2.11,11.06,7.75,7.26,36.74,75.51,17.44803396226415,-19.61,-5.78,Petrol,17.2
181,2020-05-29,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,34.15,75.52,16.22017610062893,-25.27,-12.41,Petrol,17.21
182,2020-05-28,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,33.98,75.77,16.192859119496852,-25.65,-12.56,Petrol,17.6
183,2020-05-27,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,32.73,75.74,15.59100754716981,-28.38,-15.81,Petrol,17.55
184,2020-05-26,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,33.95,75.56,16.133723270440253,-25.71,-12.88,Petrol,17.27
185,2020-05-22,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,33.8,75.87,16.12833962264151,-26.04,-12.91,Petrol,17.76
186,2020-05-21,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,34.78,75.5,16.51503144654088,-23.89,-10.82,Petrol,17.18
187,2020-05-20,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,34.76,75.62,16.53176855345912,-23.94,-10.73,Petrol,17.37
188,2020-05-19,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,33.06,75.67,15.733649056603776,-27.66,-15.04,Petrol,17.45
189,2020-05-18,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,33.3,75.83,15.881377358490564,-27.13,-14.24,Petrol,17.69
190,2020-05-15,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,30.95,75.93,14.780084905660376,-32.28,-20.19,Petrol,17.85
191,2020-05-14,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,29.87,75.6,14.20233962264151,-34.64,-23.31,Petrol,17.34
192,2020-05-13,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,27.89,75.29,13.206528930817612,-38.97,-28.68,Petrol,16.86
193,2020-05-12,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,26.67,75.15,12.605349056603776,-41.64,-31.93,Petrol,16.64
194,2020-05-07,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,24.23,75.83,11.555728930817612,-46.98,-37.6,Petrol,17.69
195,2020-05-06,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,24.2,75.86,11.545987421383646,-47.05,-37.65,Petrol,17.74
196,2020-05-05,71.26,76.31,75.54,73.3,74.1025,8.83,-0.51,11.06,7.75,6.53,25.46,75.76,12.131129559748429,-44.29,-34.49,Petrol,17.58
197,2020-05-04,69.59,76.31,75.54,73.3,73.685,6.28,-0.51,11.06,7.75,5.93,20.4,75.66,9.707320754716982,-55.36,-47.58,Petrol,17.43
198,2020-04-30,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,18.11,75.04,8.547008805031446,-60.37,-53.85,Petrol,16.47
199,2020-04-29,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,17.86,75.65,8.497540880503145,-60.92,-54.11,Petrol,17.41
200,2020-04-28,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,15.6,75.87,7.443849056603773,-65.86,-59.8,Petrol,17.76
201,2020-04-27,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,15.17,76.13,7.263472327044025,-66.81,-60.78,Petrol,18.16
202,2020-04-24,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,15.87,76.26,7.611611320754717,-65.27,-58.9,Petrol,18.36
203,2020-04-23,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,15.06,76.07,7.205120754716981,-67.05,-61.09,Petrol,18.07
204,2020-04-22,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,13.77,76.53,6.62778679245283,-69.87,-64.21,Petrol,18.78
205,2020-04-21,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,9.12,76.94,4.413162264150943,-80.04,-76.17,Petrol,19.42
206,2020-04-20,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,17.36,76.56,8.359003773584906,-62.01,-54.86,Petrol,18.83
207,2020-04-17,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,19.75,76.48,9.49987421383648,-56.78,-48.7,Petrol,18.7
208,2020-04-16,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,18.69,76.88,9.03702641509434,-59.1,-51.2,Petrol,19.32
209,2020-04-15,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,19.8,76.51,9.527660377358492,-56.67,-48.55,Petrol,18.75
210,2020-04-14,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,21.74,76.16,10.41332327044025,-52.43,-43.77,Petrol,18.21
211,2020-04-09,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,20.23,76.31,9.709127672955974,-55.73,-47.57,Petrol,18.44
212,2020-04-08,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,25.22,76.23,12.091324528301888,-44.81,-34.71,Petrol,18.31
213,2020-04-07,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,22.1,75.56,10.502364779874211,-51.64,-43.29,Petrol,17.27
214,2020-04-06,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,22.58,76.09,10.805737106918238,-50.59,-41.65,Petrol,18.1
215,2020-04-03,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,24.33,76.23,11.664628301886792,-46.76,-37.01,Petrol,18.31
216,2020-04-02,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,20.24,76.4,9.725383647798742,-55.71,-47.48,Petrol,18.58
217,2020-04-01,69.59,76.31,72.28,73.3,72.87,6.28,-0.51,6.26,7.75,4.76,14.97,76.45,7.19783962264151,-67.24,-61.13,Petrol,18.66
218,2020-03-31,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,14.85,75.66,7.066358490566037,-67.51,-61.84,Petrol,17.43
219,2020-03-30,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,19.19,75.68,9.133957232704404,-58.01,-50.68,Petrol,17.46
220,2020-03-27,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,22.39,75.49,10.630321383647798,-51.01,-42.6,Petrol,17.17
221,2020-03-26,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,23.55,75.16,11.132188679245282,-48.47,-39.89,Petrol,16.65
222,2020-03-25,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,25.62,76.38,12.3072679245283,-43.94,-33.54,Petrol,18.55
223,2020-03-24,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,24.5,75.95,11.702987421383648,-46.39,-36.8,Petrol,17.88
224,2020-03-23,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,23.75,76.16,11.376100628930816,-48.03,-38.57,Petrol,18.21
225,2020-03-20,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,25.55,75.15,12.075990566037737,-44.09,-34.79,Petrol,16.64
226,2020-03-19,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,23.98,75.12,11.329418867924533,-47.53,-38.82,Petrol,16.59
227,2020-03-18,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,22.79,74.2,10.635333333333334,-50.13,-42.57,Petrol,15.16
228,2020-03-17,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,27.97,74.27,13.064980503144652,-38.8,-29.45,Petrol,15.27
229,2020-03-16,69.59,75.3,72.28,72.29,72.365,6.28,-1.83,6.26,6.26,4.04,27.98,74.22,13.06085283018868,-38.77,-29.47,Petrol,15.19
230,2020-03-13,70.0,75.7,72.71,72.7,72.77749999999999,6.9,-1.3,6.9,6.86,4.63,32.25,73.74,14.956698113207548,-29.43,-19.23,Petrol,14.45
231,2020-03-12,70.14,75.84,72.86,72.83,72.9175,7.12,-1.12,7.12,7.06,4.83,31.02,74.26,14.487705660377358,-32.12,-21.77,Petrol,15.26
232,2020-03-11,70.29,75.99,73.02,72.98,73.07000000000001,7.35,-0.93,7.35,7.28,5.05,34.45,73.68,15.964000000000002,-24.62,-13.79,Petrol,14.36
233,2020-03-10,70.29,75.99,73.02,72.98,73.07000000000001,7.35,-0.93,7.35,7.28,5.05,35.57,73.85,16.52103459119497,-22.17,-10.79,Petrol,14.62
234,2020-03-09,70.59,76.29,73.33,73.28,73.3725,7.8,-0.53,7.81,7.72,5.48,35.33,74.16,16.478445283018868,-22.69,-11.02,Petrol,15.1
235,2020-03-06,71.14,76.83,73.91,73.82,73.925,8.64,0.17,8.66,8.51,6.28,45.6,73.74,21.14807547169811,-0.22,14.2,Petrol,14.45
236,2020-03-05,71.29,76.98,74.07,73.96,74.075,8.87,0.37,8.89,8.72,6.49,51.29,73.44,23.690173584905654,12.23,27.93,Petrol,13.98
237,2020-03-04,71.44,77.13,74.23,74.11,74.2275,9.1,0.56,9.13,8.94,6.71,51.86,73.26,23.89473962264151,13.48,29.03,Petrol,13.7
238,2020-03-03,71.44,77.13,74.23,74.11,74.2275,9.1,0.56,9.13,8.94,6.71,52.24,73.25,24.066540880503144,14.31,29.96,Petrol,13.69
239,2020-03-02,71.49,77.18,74.28,74.16,74.2775,9.18,0.63,9.2,9.01,6.79,52.52,72.75,24.03037735849057,14.92,29.76,Petrol,12.91
240,2020-02-28,71.96,77.62,74.75,74.6,74.73249999999999,9.9,1.2,9.89,9.66,7.44,51.31,72.23,23.308938993710694,12.28,25.87,Petrol,12.11
241,2020-02-27,71.96,77.62,74.75,74.6,74.73249999999999,9.9,1.2,9.89,9.66,7.44,52.19,71.63,23.51175911949685,14.2,26.96,Petrol,11.17
242,2020-02-26,72.01,77.67,74.81,74.65,74.785,9.97,1.26,9.98,9.73,7.52,54.96,71.65,24.766566037735853,20.26,33.74,Petrol,11.21
243,2020-02-25,72.01,77.67,74.81,74.65,74.785,9.97,1.26,9.98,9.73,7.52,55.29,71.7,24.93266037735849,20.98,34.64,Petrol,11.28
244,2020-02-24,72.01,77.67,74.81,74.65,74.785,9.97,1.26,9.98,9.73,7.52,56.71,71.94,25.6586,24.09,38.56,Petrol,11.66
245,2020-02-21,71.89,77.56,74.68,74.53,74.66499999999999,9.79,1.12,9.79,9.55,7.34,58.6,71.99,26.532163522012578,28.23,43.27,Petrol,11.73
246,2020-02-20,71.89,77.56,74.68,74.53,74.66499999999999,9.79,1.12,9.79,9.55,7.34,59.57,71.62,26.832725786163525,30.35,44.9,Petrol,11.16
247,2020-02-19,71.89,77.56,74.68,74.53,74.66499999999999,9.79,1.12,9.79,9.55,7.34,59.72,71.51,26.858976100628933,30.68,45.04,Petrol,10.99
248,2020-02-18,71.89,77.56,74.68,74.53,74.66499999999999,9.79,1.12,9.79,9.55,7.34,57.35,71.55,25.8075,25.49,39.36,Petrol,11.05
249,2020-02-17,71.94,77.6,74.73,74.58,74.71249999999999,9.87,1.17,9.86,9.63,7.41,57.83,71.38,25.961669182389937,26.54,40.19,Petrol,10.79
250,2020-02-14,71.94,77.6,74.73,74.58,74.71249999999999,9.87,1.17,9.86,9.63,7.41,57.37,71.45,25.78041823899371,25.54,39.21,Petrol,10.9
251,2020-02-13,71.94,77.6,74.73,74.58,74.71249999999999,9.87,1.17,9.86,9.63,7.41,56.34,71.27,25.25378490566038,23.28,36.37,Petrol,10.62
252,2020-02-12,71.94,77.6,74.73,74.58,74.71249999999999,9.87,1.17,9.86,9.63,7.41,55.54,71.32,24.91265911949685,21.53,34.53,Petrol,10.69
253,2020-02-11,71.94,77.6,74.73,74.58,74.71249999999999,9.87,1.17,9.86,9.63,7.41,54.0,71.27,24.20490566037736,18.16,30.71,Petrol,10.62
254,2020-02-10,72.1,77.76,74.9,74.74,74.875,10.11,1.38,10.11,9.86,7.64,53.39,71.32,23.948269182389936,16.83,29.32,Petrol,10.69
255,2020-02-07,72.68,78.34,75.51,75.36,75.47250000000001,11.0,2.14,11.01,10.77,8.5,54.53,71.44,24.500774842767296,19.32,32.3,Petrol,10.88
256,2020-02-06,72.89,78.55,75.73,75.57,75.685,11.32,2.41,11.33,11.08,8.81,55.18,71.15,24.69218238993711,20.74,33.34,Petrol,10.43
257,2020-02-05,72.98,78.63,75.83,75.65,75.77250000000001,11.45,2.52,11.48,11.2,8.94,55.36,71.15,24.77272955974843,21.14,33.77,Petrol,10.43
258,2020-02-04,72.98,78.63,75.83,75.65,75.77250000000001,11.45,2.52,11.48,11.2,8.94,53.9,71.25,24.15330188679245,17.94,30.43,Petrol,10.59
259,2020-02-03,73.04,78.69,75.89,75.71,75.8325,11.55,2.59,11.57,11.29,9.02,54.0,71.39,24.24566037735849,18.16,30.93,Petrol,10.8
260,2020-01-31,73.27,78.88,76.09,75.9,76.035,11.9,2.84,11.86,11.57,9.31,57.77,71.39,25.938366666666667,26.41,40.07,Petrol,10.8
261,2020-01-30,73.36,78.97,76.19,75.99,76.1275,12.03,2.96,12.01,11.7,9.45,57.72,71.64,26.00667169811321,26.3,40.44,Petrol,11.19
262,2020-01-29,73.6,79.21,76.44,76.22,76.3675,12.4,3.27,12.38,12.04,9.79,59.46,71.28,26.65603018867925,30.11,43.94,Petrol,10.63
263,2020-01-28,73.6,79.21,76.44,76.22,76.3675,12.4,3.27,12.38,12.04,9.79,59.37,71.29,26.61941698113208,29.91,43.74,Petrol,10.65
264,2020-01-27,73.71,79.32,76.56,76.33,76.47999999999999,12.57,3.42,12.56,12.2,9.95,58.54,71.42,26.29513710691824,28.1,41.99,Petrol,10.85
265,2020-01-24,74.43,80.03,77.31,77.04,77.2025,13.67,4.34,13.66,13.24,10.99,59.34,71.29,26.60596603773585,29.85,43.67,Petrol,10.65
266,2020-01-23,74.65,80.25,77.54,77.26,77.425,14.0,4.63,14.0,13.57,11.31,61.26,71.32,27.478384905660377,34.05,48.38,Petrol,10.69
267,2020-01-22,74.82,80.42,77.72,77.42,77.595,14.26,4.85,14.26,13.8,11.56,62.11,71.13,27.785435849056604,35.91,50.04,Petrol,10.4
268,2020-01-21,74.82,80.42,77.72,77.42,77.595,14.26,4.85,14.26,13.8,11.56,63.66,71.2,28.5068679245283,39.3,53.94,Petrol,10.51
269,2020-01-20,74.98,80.58,77.89,77.58,77.7575,14.51,5.06,14.51,14.04,11.79,64.63,71.07,28.88839056603773,41.42,56.0,Petrol,10.31
270,2020-01-17,75.41,81.0,78.34,78.0,78.1875,15.16,5.61,15.17,14.66,12.41,64.05,71.08,28.63316981132075,40.15,54.62,Petrol,10.32
271,2020-01-16,75.55,81.14,78.49,78.14,78.33,15.38,5.79,15.39,14.86,12.61,64.63,70.93,28.831483647798745,41.42,55.69,Petrol,10.09
272,2020-01-15,75.7,81.29,78.65,78.29,78.4825,15.61,5.98,15.63,15.08,12.83,63.29,70.8,28.18196226415094,38.49,52.18,Petrol,9.89
273,2020-01-14,75.7,81.29,78.65,78.29,78.4825,15.61,5.98,15.63,15.08,12.83,64.45,70.83,28.710650943396228,41.03,55.04,Petrol,9.93
274,2020-01-13,75.8,81.39,78.76,78.39,78.585,15.76,6.11,15.79,15.23,12.98,64.14,70.85,28.58062264150943,40.35,54.34,Petrol,9.96
275,2020-01-10,75.96,81.55,78.92,78.54,78.7425,16.0,6.32,16.02,15.45,13.2,66.77,70.95,29.794537735849055,46.11,60.89,Petrol,10.12
276,2020-01-09,75.81,81.4,78.77,78.39,78.5925,15.78,6.13,15.8,15.23,12.99,66.58,71.25,29.835377358490565,45.69,61.11,Petrol,10.59
277,2020-01-08,75.74,81.33,78.69,78.33,78.5225,15.67,6.04,15.69,15.14,12.89,67.31,71.71,30.35723333333333,47.29,63.93,Petrol,11.3
278,2020-01-07,75.74,81.33,78.69,78.33,78.5225,15.67,6.04,15.69,15.14,12.89,68.74,71.84,31.058374842767297,50.42,67.71,Petrol,11.5
279,2020-01-06,75.69,81.28,78.64,78.28,78.4725,15.59,5.97,15.61,15.07,12.82,70.25,71.93,31.78039308176101,53.72,71.61,Petrol,11.64
280,2020-01-03,75.35,80.94,78.28,77.94,78.1275,15.07,5.53,15.08,14.57,12.32,69.08,71.78,31.18592704402516,51.16,68.4,Petrol,11.41
281,2020-01-02,75.25,80.87,78.2,77.87,78.0475,14.92,5.44,14.97,14.46,12.21,67.05,71.39,30.10502830188679,46.72,62.57,Petrol,10.8
282,2019-12-31,75.14,80.79,78.12,77.79,77.96000000000001,14.75,5.33,14.85,14.35,12.08,67.77,71.38,30.42404150943396,48.29,64.29,Petrol,10.79
283,2019-12-30,75.04,80.69,78.02,77.7,77.8625,14.6,5.2,14.7,14.21,11.94,68.3,71.33,30.64049685534591,49.45,65.46,Petrol,10.71
284,2019-12-27,74.74,80.4,77.7,77.4,77.56,14.14,4.82,14.23,13.77,11.5,68.91,71.4,30.94449056603774,50.79,67.1,Petrol,10.82
285,2019-12-24,74.63,80.29,77.58,77.29,77.4475,13.97,4.68,14.05,13.61,11.34,69.26,71.26,31.04067672955976,51.55,67.62,Petrol,10.6
286,2019-12-23,74.63,80.29,77.58,77.29,77.4475,13.97,4.68,14.05,13.61,11.34,67.49,71.28,30.25589433962264,47.68,63.38,Petrol,10.63
287,2019-12-20,74.63,80.29,77.58,77.29,77.4475,13.97,4.68,14.05,13.61,11.34,68.66,71.19,30.74154339622641,50.24,66.0,Petrol,10.49
288,2019-12-19,74.63,80.29,77.58,77.29,77.4475,13.97,4.68,14.05,13.61,11.34,69.7,71.09,31.163352201257865,52.52,68.28,Petrol,10.34
289,2019-12-18,74.63,80.29,77.58,77.29,77.4475,13.97,4.68,14.05,13.61,11.34,69.12,70.98,30.85621132075472,51.25,66.62,Petrol,10.17
290,2019-12-17,74.63,80.29,77.58,77.29,77.4475,13.97,4.68,14.05,13.61,11.34,68.99,70.96,30.789499371069176,50.96,66.26,Petrol,10.14
291,2019-12-16,74.69,80.35,77.65,77.35,77.50999999999999,14.07,4.76,14.16,13.7,11.43,68.04,70.97,30.369803773584906,48.88,64.0,Petrol,10.15
292,2019-12-13,74.89,80.54,77.86,77.55,77.71000000000001,14.37,5.01,14.47,13.99,11.72,67.44,70.75,30.008679245283016,47.57,62.05,Petrol,9.81
293,2019-12-12,74.95,80.6,77.92,77.61,77.77000000000001,14.46,5.08,14.55,14.08,11.81,66.67,70.88,29.720563522012576,45.89,60.49,Petrol,10.01
294,2019-12-11,75.0,80.65,77.97,77.67,77.8225,14.54,5.15,14.63,14.17,11.88,65.37,70.8,29.10815094339623,43.04,57.18,Petrol,9.89
295,2019-12-10,75.0,80.65,77.97,77.67,77.8225,14.54,5.15,14.63,14.17,11.88,66.57,70.92,29.692732075471696,45.67,60.34,Petrol,10.07
296,2019-12-09,75.0,80.65,77.97,77.67,77.8225,14.54,5.15,14.63,14.17,11.88,66.44,71.07,29.69742641509433,45.38,60.37,Petrol,10.31
297,2019-12-06,74.86,80.51,77.83,77.54,77.685,14.32,4.97,14.42,13.98,11.68,66.5,71.25,29.799528301886795,45.51,60.92,Petrol,10.59
298,2019-12-05,74.91,80.59,77.91,77.61,77.755,14.4,5.07,14.54,14.08,11.79,65.67,71.23,29.41933396226415,43.7,58.86,Petrol,10.55
299,2019-12-04,74.91,80.59,77.91,77.61,77.755,14.4,5.07,14.54,14.08,11.79,65.25,71.53,29.35429245283019,42.78,58.51,Petrol,11.02
300,2019-12-03,74.91,80.59,77.91,77.61,77.755,14.4,5.07,14.54,14.08,11.79,62.95,71.75,28.40668238993711,37.75,53.4,Petrol,11.36
301,2019-12-02,74.91,80.59,77.91,77.61,77.755,14.4,5.07,14.54,14.08,11.79,63.2,71.65,28.47974842767296,38.29,53.79,Petrol,11.21
302,2019-11-29,74.81,80.46,77.77,77.49,77.6325,14.25,4.9,14.33,13.91,11.61,64.5,71.65,29.06556603773585,41.14,56.95,Petrol,11.21
303,2019-11-28,74.76,80.42,77.72,77.44,77.58500000000001,14.17,4.85,14.26,13.83,11.54,64.68,71.61,29.130407547169813,41.53,57.3,Petrol,11.14
304,2019-11-27,74.76,80.42,77.72,77.44,77.58500000000001,14.17,4.85,14.26,13.83,11.54,65.03,71.35,29.181701257861636,42.3,57.58,Petrol,10.74
305,2019-11-26,74.76,80.42,77.72,77.44,77.58500000000001,14.17,4.85,14.26,13.83,11.54,64.82,71.52,29.15676981132075,41.84,57.45,Petrol,11.0
306,2019-11-25,74.66,80.32,77.62,77.34,77.485,14.02,4.72,14.11,13.69,11.4,64.67,71.71,29.166576729559747,41.51,57.5,Petrol,11.3
307,2019-11-21,74.2,79.86,77.13,76.89,77.02,13.32,4.12,13.39,13.02,10.73,64.99,71.74,29.323161006289304,42.21,58.34,Petrol,11.35
308,2019-11-20,74.2,79.86,77.13,76.89,77.02,13.32,4.12,13.39,13.02,10.73,63.8,71.82,28.818339622641503,39.61,55.62,Petrol,11.47
309,2019-11-19,74.2,79.86,77.13,76.89,77.02,13.32,4.12,13.39,13.02,10.73,62.37,71.68,28.117494339622645,36.48,51.83,Petrol,11.25
310,2019-11-18,74.05,79.71,76.97,76.74,76.86749999999999,13.09,3.92,13.16,12.8,10.51,62.82,71.81,28.37172452830189,37.46,53.21,Petrol,11.45
311,2019-11-15,73.63,79.3,76.53,76.33,76.4475,12.45,3.39,12.51,12.2,9.91,63.32,71.74,28.56966540880503,38.56,54.28,Petrol,11.35
312,2019-11-14,73.45,79.12,76.34,76.15,76.265,12.17,3.16,12.23,11.94,9.64,62.46,71.93,28.25627547169812,36.67,52.58,Petrol,11.64
313,2019-11-13,73.3,78.97,76.18,76.0,76.1125,11.94,2.96,12.0,11.72,9.42,62.27,72.07,28.22515031446541,36.26,52.42,Petrol,11.86
314,2019-11-12,73.3,78.97,76.18,76.0,76.1125,11.94,2.96,12.0,11.72,9.42,62.19,71.69,28.040258490566035,36.08,51.42,Petrol,11.27
315,2019-11-11,73.2,78.87,76.08,75.91,76.01499999999999,11.79,2.83,11.85,11.58,9.28,62.58,71.54,28.1570641509434,36.94,52.05,Petrol,11.04
316,2019-11-08,72.7,78.38,75.55,75.41,75.50999999999999,11.03,2.19,11.07,10.85,8.56,62.0,71.28,27.79471698113208,35.67,50.09,Petrol,10.63
317,2019-11-07,72.6,78.28,75.45,75.32,75.4125,10.87,2.06,10.92,10.72,8.42,62.6,70.91,27.918025157232705,36.98,50.76,Petrol,10.06
318,2019-11-06,72.6,78.28,75.45,75.32,75.4125,10.87,2.06,10.92,10.72,8.42,62.11,70.95,27.715122641509435,35.91,49.66,Petrol,10.12
319,2019-11-05,72.6,78.28,75.45,75.32,75.4125,10.87,2.06,10.92,10.72,8.42,62.72,70.69,27.884759748427676,37.24,50.58,Petrol,9.72
320,2019-11-04,72.65,78.33,75.5,75.37,75.4625,10.95,2.13,11.0,10.79,8.49,62.52,70.73,27.811569811320755,36.81,50.18,Petrol,9.78
321,2019-11-01,72.86,78.51,75.69,75.55,75.6525,11.27,2.36,11.28,11.05,8.76,60.17,70.76,26.777542138364783,31.66,44.6,Petrol,9.82
322,2019-10-31,72.92,78.54,75.72,75.57,75.6875,11.36,2.4,11.32,11.08,8.81,59.3,70.93,26.453767295597483,29.76,42.85,Petrol,10.09
323,2019-10-30,72.92,78.54,75.72,75.57,75.6875,11.36,2.4,11.32,11.08,8.81,60.22,70.93,26.86417987421384,31.77,45.07,Petrol,10.09
324,2019-10-29,72.92,78.54,75.72,75.57,75.6875,11.36,2.4,11.32,11.08,8.81,61.05,70.86,27.207566037735848,33.59,46.92,Petrol,9.98
325,2019-10-28,72.98,78.6,75.79,75.63,75.75,11.45,2.48,11.42,11.17,8.9,60.39,70.75,26.871650943396222,32.14,45.11,Petrol,9.81
326,2019-10-25,73.06,78.68,75.87,75.71,75.83,11.58,2.58,11.54,11.29,9.02,62.06,70.9,27.67329559748428,35.8,49.44,Petrol,10.04
327,2019-10-24,73.17,78.78,75.99,75.82,75.94,11.74,2.71,11.72,11.45,9.18,61.71,71.01,27.55991886792453,35.03,48.82,Petrol,10.21
328,2019-10-23,73.22,78.83,76.04,75.87,75.99000000000001,11.82,2.78,11.79,11.52,9.25,60.52,70.87,26.975172327044028,32.43,45.67,Petrol,10.0
329,2019-10-22,73.22,78.83,76.04,75.87,75.99000000000001,11.82,2.78,11.79,11.52,9.25,60.5,70.91,26.981477987421385,32.39,45.7,Petrol,10.06
