,Date,Delhi,Mumbai,Chennai,Kolkata,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc
40,2018-04-23,65.75,70.01,69.37,68.45,20.66,16.88,20.83,20.83
41,2018-04-22,65.65,69.91,69.27,68.35,20.48,16.71,20.66,20.65
42,2018-04-21,65.46,69.7,69.06,68.16,20.13,16.36,20.29,20.32
43,2018-04-20,65.31,69.54,68.9,68.01,19.86,16.09,20.01,20.05
44,2018-04-19,65.27,69.5,68.86,67.97,19.78,16.03,19.94,19.98
45,2018-04-18,65.18,69.41,68.76,67.88,19.62,15.88,19.77,19.82
46,2018-04-17,65.18,69.41,68.76,67.88,19.62,15.88,19.77,19.82
47,2018-04-16,65.18,69.41,68.76,67.88,19.62,15.88,19.77,19.82
48,2018-04-15,65.09,69.31,68.67,67.78,19.45,15.71,19.61,19.65
49,2018-04-14,65.01,69.23,68.58,67.7,19.31,15.58,19.46,19.51
50,2018-04-13,64.96,69.17,68.53,67.65,19.21,15.48,19.37,19.42
51,2018-04-12,64.93,69.14,68.49,67.62,19.16,15.43,19.3,19.36
52,2018-04-11,64.96,69.17,68.53,67.65,19.21,15.48,19.37,19.42
53,2018-04-10,64.96,69.17,68.53,67.65,19.21,15.48,19.37,19.42
54,2018-04-09,64.93,69.14,68.49,67.62,19.16,15.43,19.3,19.36
2,2018-04-08,64.96,69.17,68.53,67.65,19.21,15.48,19.37,19.42
4,2018-04-06,64.88,69.09,68.44,67.57,19.07,15.34,19.21,19.28
5,2018-04-05,64.85,69.06,68.41,67.54,19.01,15.29,19.16,19.22
6,2018-04-04,64.82,69.02,68.38,67.51,18.96,15.23,19.11,19.17
7,2018-04-03,64.82,69.02,68.38,67.51,18.96,15.23,19.11,19.17
8,2018-04-02,64.69,68.89,68.24,67.38,18.72,15.01,18.86,18.94
9,2018-04-01,64.58,68.77,68.12,67.27,18.52,14.81,18.66,18.75
10,2018-03-31,64.4,68.58,67.93,67.09,18.19,14.49,18.32,18.43
11,2018-03-30,64.14,68.3,67.65,66.83,17.71,14.02,17.84,17.97
12,2018-03-29,63.92,68.07,67.41,66.61,17.31,13.64,17.42,17.58
13,2018-03-28,63.77,67.91,67.25,66.46,17.03,13.37,17.14,17.32
14,2018-03-27,63.77,67.91,67.25,66.46,17.03,13.37,17.14,17.32
15,2018-03-26,63.66,67.79,67.14,66.35,16.83,13.17,16.95,17.12
16,2018-03-25,63.43,67.55,66.89,66.12,16.41,12.77,16.51,16.72
17,2018-03-24,63.2,67.3,66.64,65.89,15.98,12.35,16.08,16.31
18,2018-03-23,63.01,67.1,66.44,65.7,15.64,12.02,15.73,15.98
19,2018-03-22,62.88,66.96,66.3,65.57,15.4,11.79,15.49,15.75
20,2018-03-21,62.8,66.88,66.21,65.49,15.25,11.65,15.33,15.6
21,2018-03-20,62.8,66.88,66.21,65.49,15.25,11.65,15.33,15.6
22,2018-03-19,62.73,66.81,66.14,65.42,15.12,11.54,15.21,15.48
23,2018-03-18,62.71,66.78,66.12,65.4,15.09,11.49,15.17,15.45
24,2018-03-17,62.74,66.82,66.15,65.43,15.14,11.55,15.22,15.5
25,2018-03-16,62.81,66.89,66.23,65.5,15.27,11.67,15.36,15.62
26,2018-03-15,62.87,66.95,66.29,65.56,15.38,11.77,15.47,15.73
27,2018-03-14,62.85,66.93,66.27,65.54,15.34,11.74,15.43,15.69
28,2018-03-13,62.85,66.93,66.27,65.54,15.34,11.74,15.43,15.69
29,2018-03-12,62.87,66.95,66.29,65.56,15.38,11.77,15.47,15.73
30,2018-03-11,62.89,66.97,66.31,65.58,15.42,11.8,15.5,15.76
31,2018-03-10,62.88,66.96,66.3,65.57,15.4,11.79,15.49,15.75
32,2018-03-09,62.88,66.96,66.3,65.57,15.4,11.79,15.49,15.75
33,2018-03-08,62.91,67.0,66.33,65.6,15.45,11.85,15.54,15.8
34,2018-03-07,62.96,67.05,66.39,65.65,15.54,11.94,15.64,15.89
35,2018-03-06,62.96,67.05,66.39,65.65,15.54,11.94,15.64,15.89
36,2018-03-05,62.89,66.97,66.31,65.58,15.42,11.8,15.5,15.76
37,2018-03-04,62.88,66.96,66.3,65.57,15.4,11.79,15.49,15.75
38,2018-03-03,62.69,66.76,66.1,65.38,15.05,11.45,15.14,15.41
39,2018-03-02,62.48,66.54,65.87,65.17,14.66,11.09,14.74,15.04
40,2018-03-01,62.25,66.3,65.63,64.94,14.24,10.68,14.32,14.63
41,2018-02-28,62.15,66.19,65.52,64.84,14.06,10.5,14.13,14.46
42,2018-02-27,62.15,66.19,65.52,64.84,14.06,10.5,14.13,14.46
43,2018-02-26,62.17,66.21,65.54,64.86,14.09,10.53,14.16,14.49
44,2018-02-25,62.12,66.16,65.49,64.81,14.0,10.45,14.07,14.4
45,2018-02-24,62.14,66.18,65.51,64.83,14.04,10.48,14.11,14.44
46,2018-02-23,62.21,66.25,65.58,64.9,14.17,10.6,14.23,14.56
47,2018-02-22,62.29,66.34,65.67,64.98,14.31,10.75,14.39,14.7
48,2018-02-21,62.3,66.35,65.68,64.96,14.33,10.77,14.41,14.67
49,2018-02-20,62.29,66.34,65.67,64.95,14.31,10.75,14.39,14.65
50,2018-02-19,62.44,66.5,65.83,65.1,14.59,11.02,14.67,14.92
51,2018-02-18,62.56,66.62,65.96,65.22,14.81,11.22,14.89,15.13
52,2018-02-17,62.76,66.84,66.17,65.42,15.18,11.59,15.26,15.48
53,2018-02-16,63.02,67.11,66.45,65.68,15.65,12.04,15.75,15.94
54,2018-02-15,63.32,67.43,66.77,65.98,16.2,12.57,16.3,16.47
2,2018-02-14,63.5,67.62,66.96,66.17,16.54,12.89,16.63,16.8
4,2018-02-12,63.62,67.75,67.09,66.29,16.76,13.11,16.86,17.02
5,2018-02-11,63.9,68.05,67.39,66.57,17.27,13.61,17.38,17.51
6,2018-02-10,64.05,68.21,67.55,66.72,17.54,13.87,17.66,17.78
7,2018-02-09,64.11,68.27,67.62,66.78,17.65,13.97,17.78,17.88
8,2018-02-08,64.15,68.31,67.66,66.82,17.73,14.04,17.85,17.95
9,2018-02-07,64.22,68.39,67.73,66.89,17.86,14.17,17.98,18.08
10,2018-02-06,64.22,68.39,67.73,66.89,17.86,14.17,17.98,18.08
11,2018-02-05,64.14,68.3,67.65,66.81,17.71,14.02,17.84,17.93
12,2018-02-04,64.07,68.23,67.57,66.74,17.58,13.91,17.7,17.81
13,2018-02-03,64.07,68.23,67.57,66.74,17.58,13.91,17.7,17.81
14,2018-02-02,64.11,68.27,67.62,66.78,17.65,13.97,17.78,17.88
15,2018-02-01,64.11,68.27,67.62,66.78,17.65,13.97,17.78,17.88
16,2018-01-31,64.0,68.15,67.5,66.67,17.45,13.77,17.58,17.69
17,2018-01-30,64.0,68.15,67.5,66.67,17.45,13.77,17.58,17.69
18,2018-01-29,63.93,68.08,67.42,66.6,17.32,13.66,17.44,17.56
19,2018-01-28,63.85,67.99,67.34,66.52,17.18,13.51,17.3,17.42
20,2018-01-27,63.75,67.89,67.23,66.42,16.99,13.34,17.11,17.25
21,2018-01-26,63.65,67.78,67.12,66.32,16.81,13.16,16.91,17.07
22,2018-01-25,63.53,67.65,67.0,66.2,16.59,12.94,16.7,16.86
23,2018-01-24,63.38,67.5,66.84,66.04,16.31,12.69,16.43,16.58
24,2018-01-23,63.2,67.3,66.64,65.86,15.98,12.35,16.08,16.26
25,2018-01-22,63.01,67.1,66.44,65.67,15.64,12.02,15.73,15.92
26,2018-01-21,62.83,66.91,66.25,65.49,15.31,11.7,15.4,15.6
27,2018-01-20,62.63,66.7,66.03,65.29,14.94,11.35,15.01,15.25
28,2018-01-19,62.44,66.5,65.83,65.1,14.59,11.02,14.67,14.92
29,2018-01-18,62.25,66.3,65.63,64.91,14.24,10.68,14.32,14.58
30,2018-01-17,62.06,66.09,65.42,64.72,13.89,10.33,13.95,14.25
31,2018-01-16,61.88,65.9,65.23,64.54,13.56,10.02,13.62,13.93
32,2018-01-15,61.74,65.74,65.08,64.4,13.31,9.75,13.36,13.68
33,2018-01-14,61.56,65.53,64.89,64.22,12.97,9.4,13.03,13.36
34,2018-01-13,61.38,65.32,64.7,64.04,12.64,9.05,12.7,13.05
35,2018-01-12,61.18,65.1,64.48,63.84,12.28,8.68,12.31,12.69
36,2018-01-11,60.99,64.88,64.28,63.65,11.93,8.31,11.97,12.36
37,2018-01-10,60.81,64.67,64.09,63.47,11.6,7.96,11.64,12.04
38,2018-01-09,60.66,64.48,63.92,63.32,11.32,7.65,11.34,11.77
39,2018-01-08,60.49,64.28,63.74,63.15,11.01,7.31,11.03,11.47
40,2018-01-07,60.31,64.08,63.55,62.97,10.68,6.98,10.7,11.16
41,2018-01-06,60.12,63.87,63.35,62.78,10.33,6.63,10.35,10.82
42,2018-01-05,59.94,63.67,63.15,62.6,10.0,6.29,10.0,10.5
43,2018-01-04,59.89,63.59,63.1,62.55,9.91,6.16,9.91,10.41
44,2018-01-03,59.82,63.51,63.03,62.48,9.78,6.03,9.79,10.29
45,2018-01-02,59.76,63.43,62.96,62.42,9.67,5.89,9.67,10.19
46,2018-01-01,59.7,63.35,62.9,62.36,9.56,5.76,9.56,10.08
47,2017-12-31,59.64,63.27,62.83,62.3,9.45,5.63,9.44,9.97
48,2017-12-30,59.59,63.19,62.78,62.25,9.36,5.49,9.35,9.89
49,2017-12-29,59.56,63.1,62.75,62.22,9.3,5.34,9.3,9.83
50,2017-12-28,59.47,62.97,62.65,62.13,9.14,5.13,9.13,9.67
51,2017-12-27,59.38,62.85,62.55,62.04,8.97,4.92,8.95,9.51
52,2017-12-26,59.31,62.75,62.48,61.97,8.85,4.76,8.83,9.39
53,2017-12-25,59.2,62.62,62.36,61.86,8.64,4.54,8.62,9.2
54,2017-12-24,59.11,62.51,62.27,61.77,8.48,4.36,8.47,9.04
2,2017-12-23,59.02,62.39,62.17,61.68,8.31,4.16,8.29,8.88
4,2017-12-21,58.85,62.16,61.99,61.51,8.0,3.77,7.98,8.58
5,2017-12-20,58.75,62.03,61.88,61.41,7.82,3.56,7.79,8.4
6,2017-12-19,58.65,61.87,61.77,61.31,7.63,3.29,7.59,8.23
7,2017-12-18,58.55,61.75,61.67,61.21,7.45,3.09,7.42,8.05
8,2017-12-17,58.48,61.67,61.59,61.14,7.32,2.95,7.28,7.93
9,2017-12-16,58.44,61.55,61.55,61.1,7.25,2.75,7.21,7.86
10,2017-12-15,58.38,61.43,61.48,61.04,7.14,2.55,7.09,7.75
11,2017-12-14,58.33,61.31,61.43,60.99,7.05,2.35,7.0,7.66
12,2017-12-13,58.32,61.28,61.42,60.98,7.03,2.3,6.98,7.64
13,2017-12-12,58.34,61.26,61.44,61.0,7.07,2.27,7.02,7.68
14,2017-12-11,58.37,61.24,61.47,61.03,7.12,2.24,7.07,7.73
15,2017-12-10,58.37,61.21,61.47,61.03,7.12,2.19,7.07,7.73
16,2017-12-09,58.41,61.21,61.52,61.07,7.19,2.19,7.16,7.8
17,2017-12-08,58.44,61.22,61.55,61.1,7.25,2.2,7.21,7.86
18,2017-12-07,58.45,61.2,61.56,61.11,7.27,2.17,7.23,7.87
19,2017-12-06,58.45,61.2,61.56,61.11,7.27,2.17,7.23,7.87
20,2017-12-05,58.43,61.17,61.54,61.09,7.23,2.12,7.19,7.84
21,2017-12-04,58.44,61.15,61.55,61.1,7.25,2.09,7.21,7.86
22,2017-12-03,58.42,61.12,61.53,61.08,7.21,2.04,7.18,7.82
23,2017-12-02,58.42,61.1,61.53,61.08,7.21,2.0,7.18,7.82
24,2017-12-01,58.4,61.07,61.51,61.06,7.18,1.95,7.14,7.78
25,2017-11-30,58.39,61.05,61.5,61.05,7.16,1.92,7.12,7.77
26,2017-11-29,58.37,61.03,61.47,61.03,7.12,1.89,7.07,7.73
27,2017-11-28,58.37,61.03,61.47,61.03,7.12,1.89,7.07,7.73
28,2017-11-27,58.34,60.99,61.44,61.0,7.07,1.82,7.02,7.68
29,2017-11-26,58.34,60.97,61.44,61.0,7.07,1.79,7.02,7.68
30,2017-11-25,58.33,60.96,61.43,60.99,7.05,1.77,7.0,7.66
31,2017-11-24,58.33,60.96,61.43,60.99,7.05,1.77,7.0,7.66
32,2017-11-23,58.3,60.93,61.4,60.96,6.99,1.72,6.95,7.61
33,2017-11-22,58.3,60.93,61.4,60.96,6.99,1.72,6.95,7.61
34,2017-11-21,58.33,60.96,61.43,60.99,7.05,1.77,7.0,7.66
35,2017-11-20,58.33,60.96,61.43,60.99,7.05,1.77,7.0,7.66
36,2017-11-19,58.31,60.94,61.41,60.97,7.01,1.74,6.97,7.63
37,2017-11-18,58.33,60.96,61.43,60.99,7.05,1.77,7.0,7.66
38,2017-11-17,58.31,60.94,61.41,60.97,7.01,1.74,6.97,7.63
39,2017-11-16,58.31,60.94,61.41,60.97,7.01,1.74,6.97,7.63
40,2017-11-15,58.32,60.95,61.42,60.98,7.03,1.75,6.98,7.64
41,2017-11-14,58.34,60.97,61.44,61.0,7.07,1.79,7.02,7.68
42,2017-11-13,58.31,60.94,61.41,60.97,7.01,1.74,6.97,7.63
43,2017-11-12,58.31,60.94,61.41,60.97,7.01,1.74,6.97,7.63
44,2017-11-11,58.31,60.94,61.41,60.97,7.01,1.74,6.97,7.63
45,2017-11-10,58.31,60.94,61.41,60.97,7.01,1.74,6.97,7.63
46,2017-11-09,58.31,60.94,61.41,60.97,7.01,1.74,6.97,7.63
47,2017-11-08,58.26,60.89,61.36,60.92,6.92,1.65,6.88,7.54
48,2017-11-07,58.26,60.89,61.36,60.92,6.92,1.65,6.88,7.54
49,2017-11-06,58.16,60.78,61.25,60.82,6.74,1.47,6.69,7.36
50,2017-11-05,58.08,60.69,61.16,60.74,6.59,1.32,6.53,7.22
51,2017-11-04,58.03,60.64,61.11,60.69,6.5,1.24,6.44,7.13
52,2017-11-03,57.93,60.54,61.0,60.59,6.31,1.07,6.25,6.95
53,2017-11-02,57.83,60.43,60.9,60.49,6.13,0.88,6.08,6.78
54,2017-11-01,57.73,60.32,60.79,60.39,5.95,0.7,5.89,6.6
2,2017-10-31,57.7,60.29,60.76,60.36,5.89,0.65,5.84,6.55
4,2017-10-29,57.51,60.09,60.55,60.17,5.54,0.32,5.47,6.21
5,2017-10-28,57.43,60.0,60.47,60.09,5.4,0.17,5.33,6.07
6,2017-10-27,57.28,59.85,60.31,59.94,5.12,-0.08,5.05,5.81
7,2017-10-26,57.21,59.77,60.23,59.87,4.99,-0.22,4.91,5.68
8,2017-10-25,57.15,59.71,60.17,59.81,4.88,-0.32,4.81,5.58
9,2017-10-24,57.12,59.68,60.14,59.78,4.83,-0.37,4.76,5.53
10,2017-10-23,57.12,59.68,60.14,59.78,4.83,-0.37,4.76,5.53
11,2017-10-22,57.1,59.65,60.11,59.76,4.79,-0.42,4.7,5.49
12,2017-10-21,57.01,59.56,60.02,59.67,4.62,-0.57,4.55,5.33
13,2017-10-20,56.98,59.53,59.99,59.64,4.57,-0.62,4.49,5.28
14,2017-10-19,56.95,59.5,59.95,59.61,4.51,-0.67,4.42,5.23
15,2017-10-18,56.87,59.41,59.87,59.53,4.37,-0.82,4.28,5.08
16,2017-10-17,56.87,59.41,59.87,59.53,4.37,-0.82,4.28,5.08
17,2017-10-16,56.91,59.45,59.91,59.57,4.44,-0.75,4.35,5.15
18,2017-10-15,56.94,59.48,59.94,59.6,4.5,-0.7,4.41,5.21
19,2017-10-14,56.98,59.53,59.99,59.64,4.57,-0.62,4.49,5.28
20,2017-10-13,57.01,59.56,60.02,59.67,4.62,-0.57,4.55,5.33
21,2017-10-12,57.01,59.56,60.02,59.67,4.62,-0.57,4.55,5.33
22,2017-10-11,57.03,59.58,60.04,59.69,4.66,-0.53,4.58,5.37
23,2017-10-10,57.0,60.55,60.01,59.66,4.61,1.09,4.53,5.31
24,2017-10-09,57.0,60.55,60.01,59.66,4.61,1.09,4.53,5.31
25,2017-10-08,56.96,60.51,59.96,59.62,4.53,1.02,4.44,5.24
26,2017-10-07,56.94,60.49,59.94,59.6,4.5,0.98,4.41,5.21
27,2017-10-06,56.95,60.5,59.95,59.61,4.51,1.0,4.42,5.23
28,2017-10-05,56.9,60.44,59.9,59.56,4.42,0.9,4.34,5.14
29,2017-10-04,56.89,60.43,59.89,59.55,4.4,0.88,4.32,5.12
30,2017-10-03,59.14,62.82,62.3,61.8,8.53,4.87,8.52,9.09
31,2017-10-02,59.07,62.75,62.22,61.73,8.41,4.76,8.38,8.97
32,2017-10-01,58.92,62.59,62.06,61.58,8.13,4.49,8.1,8.7
33,2017-09-30,58.86,62.53,62.0,61.52,8.02,4.39,8.0,8.6
34,2017-09-29,58.78,62.44,61.91,61.44,7.87,4.24,7.84,8.46
35,2017-09-28,58.7,62.36,61.83,61.36,7.73,4.11,7.7,8.31
36,2017-09-27,58.68,62.33,61.81,61.34,7.69,4.06,7.66,8.28
37,2017-09-26,58.68,62.33,61.81,61.34,7.69,4.06,7.66,8.28
38,2017-09-25,58.72,62.38,61.85,61.38,7.76,4.14,7.73,8.35
39,2017-09-24,58.72,62.38,61.85,61.38,7.76,4.14,7.73,8.35
40,2017-09-23,58.69,62.35,61.82,61.35,7.71,4.09,7.68,8.3
41,2017-09-22,58.69,62.35,61.82,61.35,7.71,4.09,7.68,8.3
42,2017-09-21,58.69,62.35,61.82,61.35,7.71,4.09,7.68,8.3
43,2017-09-20,58.79,62.45,61.92,61.45,7.89,4.26,7.86,8.47
44,2017-09-19,58.85,62.51,61.99,61.51,8.0,4.36,7.98,8.58
45,2017-09-18,58.91,62.58,62.05,61.57,8.11,4.47,8.08,8.68
46,2017-09-17,58.88,62.55,62.02,61.54,8.06,4.42,8.03,8.63
47,2017-09-16,58.84,62.5,61.98,61.5,7.98,4.34,7.96,8.56
48,2017-09-15,58.8,62.46,61.93,61.46,7.91,4.27,7.87,8.49
49,2017-09-14,58.74,62.4,61.87,61.4,7.8,4.17,7.77,8.38
50,2017-09-13,58.72,62.37,61.84,61.37,7.76,4.12,7.72,8.33
51,2017-09-12,58.72,62.37,61.84,61.37,7.76,4.12,7.72,8.33
52,2017-09-11,58.62,62.26,61.73,61.27,7.58,3.94,7.52,8.16
53,2017-09-10,58.37,62.0,61.46,61.02,7.12,3.51,7.05,7.71
54,2017-09-09,58.06,61.67,61.13,60.71,6.55,2.95,6.48,7.17
2,2017-09-08,57.78,61.38,60.84,60.44,6.04,2.47,5.97,6.69
4,2017-09-06,57.46,61.03,60.49,60.11,5.45,1.89,5.36,6.11
5,2017-09-05,57.46,61.03,60.49,60.11,5.45,1.89,5.36,6.11
6,2017-09-04,57.38,60.95,60.41,60.03,5.3,1.75,5.23,5.97
7,2017-09-03,57.28,60.84,60.3,59.93,5.12,1.57,5.03,5.79
8,2017-09-02,57.21,60.77,60.23,59.87,4.99,1.45,4.91,5.68
9,2017-09-01,57.13,60.68,60.14,59.78,4.84,1.3,4.76,5.53
10,2017-08-31,57.05,60.6,60.06,59.71,4.7,1.17,4.62,5.4
11,2017-08-30,57.01,60.56,60.02,59.66,4.62,1.1,4.55,5.31
12,2017-08-29,57.02,60.56,60.02,59.67,4.64,1.1,4.55,5.33
13,2017-08-28,57.03,60.57,60.03,59.68,4.66,1.12,4.56,5.35
14,2017-08-27,57.03,60.58,60.04,59.69,4.66,1.14,4.58,5.37
15,2017-08-26,56.97,60.51,59.97,59.62,4.55,1.02,4.46,5.24
16,2017-08-25,57.02,60.57,60.02,59.67,4.64,1.12,4.55,5.33
17,2017-08-24,57.06,60.61,60.06,59.71,4.72,1.19,4.62,5.4
18,2017-08-23,57.05,60.6,60.05,59.7,4.7,1.17,4.6,5.38
19,2017-08-22,57.05,60.6,60.06,59.7,4.7,1.17,4.62,5.38
20,2017-08-21,57.01,60.55,60.01,59.66,4.62,1.09,4.53,5.31
21,2017-08-20,57.07,60.62,60.08,59.72,4.73,1.2,4.65,5.42
22,2017-08-19,57.19,60.74,60.2,59.84,4.96,1.4,4.86,5.63
23,2017-08-18,57.28,60.85,60.3,59.93,5.12,1.59,5.03,5.79
24,2017-08-17,57.39,60.96,60.42,60.04,5.32,1.77,5.24,5.98
25,2017-08-16,57.36,60.92,60.38,60.01,5.27,1.7,5.17,5.93
26,2017-08-15,57.3,60.86,60.32,59.95,5.16,1.6,5.07,5.83
27,2017-08-14,57.25,60.81,60.27,59.9,5.07,1.52,4.98,5.74
28,2017-08-13,57.24,60.8,60.26,59.9,5.05,1.5,4.96,5.74
29,2017-08-12,57.15,60.7,60.16,59.8,4.88,1.34,4.79,5.56
30,2017-08-11,56.98,60.52,59.98,59.63,4.57,1.04,4.48,5.26
31,2017-08-10,56.81,60.35,59.8,59.46,4.26,0.75,4.16,4.96
32,2017-08-09,56.78,60.32,59.77,59.44,4.2,0.7,4.11,4.92
33,2017-08-08,56.72,60.25,59.71,59.38,4.09,0.58,4.01,4.82
34,2017-08-07,56.61,60.13,59.59,59.26,3.89,0.38,3.8,4.61
35,2017-08-06,56.54,60.06,59.51,59.19,3.76,0.27,3.66,4.48
36,2017-08-05,56.33,59.83,59.28,58.98,3.38,-0.12,3.26,4.11
37,2017-08-04,56.1,59.59,59.04,58.75,2.95,-0.52,2.84,3.71
38,2017-08-03,55.85,59.32,58.77,58.5,2.5,-0.97,2.37,3.27
39,2017-08-02,55.64,59.1,58.55,58.29,2.11,-1.34,1.99,2.89
40,2017-08-01,55.58,59.04,58.49,58.23,2.0,-1.44,1.88,2.79
41,2017-07-31,55.5,59.08,58.53,58.25,1.85,-1.37,1.95,2.82
42,2017-07-30,55.31,58.87,58.32,58.05,1.5,-1.72,1.59,2.47
43,2017-07-29,55.19,58.75,58.2,57.94,1.28,-1.92,1.38,2.28
44,2017-07-28,55.03,58.58,58.02,57.77,0.99,-2.2,1.06,1.98
45,2017-07-27,54.94,58.49,57.93,57.69,0.83,-2.35,0.91,1.84
46,2017-07-26,54.95,58.49,57.94,57.69,0.84,-2.35,0.92,1.84
47,2017-07-25,54.95,58.5,57.94,57.7,0.84,-2.34,0.92,1.85
48,2017-07-24,54.94,58.48,57.93,57.68,0.83,-2.37,0.91,1.82
49,2017-07-23,54.93,58.48,57.92,57.68,0.81,-2.37,0.89,1.82
50,2017-07-22,54.95,58.49,57.94,57.69,0.84,-2.35,0.92,1.84
51,2017-07-21,55.02,58.57,58.02,57.77,0.97,-2.22,1.06,1.98
52,2017-07-20,55.05,58.6,58.05,57.8,1.03,-2.17,1.11,2.03
53,2017-07-19,55.04,58.59,58.04,57.78,1.01,-2.19,1.1,1.99
54,2017-07-18,55.04,58.59,58.04,57.79,1.01,-2.19,1.1,2.01
2,2017-07-17,54.99,58.54,57.98,57.74,0.92,-2.27,0.99,1.92
4,2017-07-15,54.85,58.39,57.83,57.59,0.66,-2.52,0.73,1.66
5,2017-07-14,54.66,58.19,57.63,57.41,0.31,-2.85,0.38,1.34
6,2017-07-13,54.7,58.22,57.67,57.44,0.39,-2.8,0.45,1.39
7,2017-07-12,54.74,58.27,57.72,57.49,0.46,-2.72,0.54,1.48
8,2017-07-11,54.74,58.27,57.72,57.49,0.46,-2.72,0.54,1.48
9,2017-07-10,54.55,59.93,57.44,56.85,0.11,0.05,0.05,0.35
10,2017-07-09,54.32,59.69,57.19,56.61,-0.31,-0.35,-0.38,-0.07
11,2017-07-08,54.06,59.41,56.91,56.35,-0.79,-0.82,-0.87,-0.53
12,2017-07-07,53.82,59.15,56.65,56.11,-1.23,-1.25,-1.32,-0.95
13,2017-07-06,53.61,58.93,56.43,55.9,-1.61,-1.62,-1.71,-1.32
14,2017-07-05,53.44,58.76,56.25,55.74,-1.93,-1.9,-2.02,-1.61
15,2017-07-04,53.44,58.76,56.25,55.74,-1.93,-1.9,-2.02,-1.61
16,2017-07-03,53.47,58.79,56.29,55.77,-1.87,-1.85,-1.95,-1.55
17,2017-07-02,53.36,58.67,56.17,55.66,-2.07,-2.05,-2.16,-1.75
18,2017-07-01,53.33,58.63,56.13,55.62,-2.13,-2.12,-2.23,-1.82
19,2017-06-30,53.46,58.8,56.3,55.61,-1.89,-1.84,-1.93,-1.84
20,2017-06-29,53.53,58.88,56.38,55.68,-1.76,-1.7,-1.79,-1.71
21,2017-06-28,53.53,58.88,56.38,55.68,-1.76,-1.7,-1.79,-1.71
22,2017-06-27,53.53,58.89,56.38,55.69,-1.76,-1.69,-1.79,-1.69
23,2017-06-26,53.53,58.88,56.38,55.69,-1.76,-1.7,-1.79,-1.69
24,2017-06-25,53.61,58.97,56.47,55.77,-1.61,-1.55,-1.64,-1.55
25,2017-06-24,53.76,59.13,56.63,55.92,-1.34,-1.29,-1.36,-1.29
26,2017-06-23,53.85,59.23,56.73,56.01,-1.17,-1.12,-1.18,-1.13
27,2017-06-22,53.94,59.32,56.82,56.09,-1.01,-0.97,-1.03,-0.99
28,2017-06-21,53.96,59.34,56.84,56.12,-0.97,-0.93,-0.99,-0.94
29,2017-06-20,53.96,59.34,56.85,56.12,-0.97,-0.93,-0.98,-0.94
30,2017-06-19,54.01,59.39,56.89,56.16,-0.88,-0.85,-0.91,-0.86
31,2017-06-18,54.14,59.53,57.03,56.29,-0.64,-0.62,-0.66,-0.64
32,2017-06-17,54.32,59.73,57.23,56.48,-0.31,-0.28,-0.31,-0.3
33,2017-06-16,54.49,59.9,57.41,56.65,0.0,0.0,0.0,0.0
