,Delhi,Mumbai,Chennai,Kolkata,mean_price,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,mean_price_pc,Price,INR,rup_lit_crude,int_pc,rup_lit_crude_pc
2021-02-16,79.7,86.72,84.77,83.29,83.62,46.27,44.77,47.66,47.03,46.41,63.96,72.82,29.29287547169811,39.96,58.18
2021-02-15,79.35,86.34,84.44,82.94,83.2675,45.62,44.14,47.08,46.41,45.8,63.58,72.61,29.034866666666666,39.12,56.79
2021-02-12,78.38,85.32,83.52,81.96,82.29499999999999,43.84,42.44,45.48,44.68,44.09,62.47,72.58,28.516179874213837,36.7,53.99
2021-02-11,78.03,84.94,83.18,81.61,81.94,43.2,41.8,44.89,44.06,43.47,61.09,72.78,27.963083018867927,33.68,51.0
2021-02-10,77.73,84.63,82.9,81.31,81.64250000000001,42.65,41.29,44.4,43.53,42.95,61.17,72.83,28.018937735849057,33.85,51.3
2021-02-09,77.48,84.36,82.66,81.06,81.39,42.19,40.83,43.98,43.09,42.51,60.74,72.93,27.86017735849057,32.91,50.44
2021-02-08,77.13,83.99,82.33,80.71,81.03999999999999,41.55,40.22,43.41,42.47,41.9,60.17,72.95,27.606298742138367,31.66,49.07
2021-02-05,77.13,83.99,82.33,80.71,81.03999999999999,41.55,40.22,43.41,42.47,41.9,59.48,72.91,27.27475974842767,30.15,47.28
2021-02-04,76.83,83.67,82.04,80.41,80.73750000000001,41.0,39.68,42.9,41.94,41.37,58.98,72.89,27.038064150943395,29.06,46.01
2021-02-03,76.48,83.3,81.71,80.08,80.3925,40.36,39.07,42.33,41.36,40.76,58.61,72.91,26.87581823899371,28.25,45.13
2021-02-02,76.48,83.3,81.71,80.08,80.3925,40.36,39.07,42.33,41.36,40.76,57.62,72.99,26.45084150943396,26.08,42.83
2021-02-01,76.48,83.3,81.71,80.08,80.3925,40.36,39.07,42.33,41.36,40.76,56.42,73.11,25.94255471698113,23.46,40.09
2021-01-29,76.48,83.3,81.71,80.08,80.3925,40.36,39.07,42.33,41.36,40.76,55.25,72.87,25.32117924528302,20.9,36.73
2021-01-28,76.48,83.3,81.71,80.08,80.3925,40.36,39.07,42.33,41.36,40.76,54.87,73.05,25.20914150943396,20.07,36.13
2021-01-27,76.48,83.3,81.71,80.08,80.3925,40.36,39.07,42.33,41.36,40.76,55.07,73.0,25.2837106918239,20.5,36.53
2021-01-26,76.23,83.03,81.47,79.83,80.14,39.9,38.61,41.91,40.92,40.32,55.26,72.93,25.346615094339622,20.92,36.87
2021-01-25,75.88,82.66,81.14,79.48,79.79,39.25,38.0,41.33,40.3,39.71,55.44,72.93,25.429177358490566,21.31,37.32
2021-01-22,75.63,82.4,80.9,79.23,79.54,38.8,37.56,40.92,39.86,39.27,55.22,73.01,25.356051572327047,20.83,36.92
2021-01-21,75.38,82.13,80.67,78.97,79.2875,38.34,37.11,40.52,39.4,38.83,55.68,72.97,25.553267924528303,21.84,37.99
2021-01-20,75.38,82.13,80.67,78.97,79.2875,38.34,37.11,40.52,39.4,38.83,55.66,73.03,25.565093081761002,21.79,38.05
2021-01-19,75.38,82.13,80.67,78.97,79.2875,38.34,37.11,40.52,39.4,38.83,55.38,73.16,25.48176603773585,21.18,37.6
2021-01-18,75.13,81.87,80.43,78.72,79.0375,37.88,36.68,40.1,38.96,38.39,54.21,73.31,24.994560377358493,18.62,34.97
2021-01-15,74.88,81.6,80.19,78.47,78.785,37.42,36.23,39.68,38.52,37.95,54.8,73.11,25.19766037735849,19.91,36.07
2021-01-14,74.88,81.6,80.19,78.47,78.785,37.42,36.23,39.68,38.52,37.95,55.76,73.13,25.646093081761002,22.01,38.49
2021-01-13,74.63,81.34,79.95,78.22,78.535,36.96,35.79,39.26,38.08,37.51,55.52,73.16,25.546183647798742,21.49,37.95
2021-01-12,74.38,81.07,79.72,77.97,78.285,36.5,35.34,38.86,37.63,37.07,55.98,73.26,25.793049056603774,22.49,39.28
2021-01-11,74.38,81.07,79.72,77.97,78.285,36.5,35.34,38.86,37.63,37.07,54.84,73.46,25.336769811320757,20.0,36.82
2021-01-08,74.38,81.07,79.72,77.97,78.285,36.5,35.34,38.86,37.63,37.07,55.51,73.3,25.590459119496852,21.47,38.19
2021-01-07,74.38,81.07,79.72,77.97,78.285,36.5,35.34,38.86,37.63,37.07,53.7,73.35,24.77292452830189,17.51,33.77
2021-01-06,74.12,80.78,79.46,77.7,78.015,36.02,34.86,38.41,37.16,36.6,53.8,73.11,24.73784905660377,17.72,33.58
2021-01-05,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,53.16,73.24,24.487033962264146,16.32,32.23
2021-01-04,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.37,73.02,23.132184905660374,10.22,24.91
2020-12-31,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,51.22,73.07,23.538650314465407,12.08,27.11
2020-12-30,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.74,73.19,23.356355974842767,11.03,26.12
2020-12-29,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.44,73.37,23.27536352201258,10.37,25.69
2020-12-28,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.88,73.5,23.52,11.33,27.01
2020-12-24,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.88,73.55,23.535999999999998,11.33,27.09
2020-12-23,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,51.05,73.81,23.698116352201257,11.71,27.97
2020-12-22,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,49.88,73.86,23.170671698113207,9.15,25.12
2020-12-21,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.61,74.04,23.567071698113207,10.74,27.26
2020-12-18,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,52.17,73.51,24.119601886792456,14.16,30.25
2020-12-17,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,51.2,73.59,23.69690566037736,12.04,27.96
2020-12-16,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.83,73.65,23.54483962264151,11.23,27.14
2020-12-15,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.77,73.59,23.497888679245285,11.09,26.89
2020-12-14,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.27,73.55,23.253827044025158,10.0,25.57
2020-12-11,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.01,73.78,23.205898113207546,9.43,25.31
2020-12-10,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,50.33,73.67,23.319566666666667,10.13,25.93
2020-12-09,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,48.81,73.67,22.6153,6.81,22.12
2020-12-08,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,48.84,73.64,22.619984905660377,6.87,22.15
2020-12-07,73.87,80.51,79.21,77.44,77.7575,35.57,34.41,37.97,36.7,36.15,48.63,73.9,22.60224528301887,6.41,22.05
2020-12-04,73.07,79.66,78.45,76.64,76.955,34.1,32.99,36.65,35.29,34.74,49.1,73.75,22.77437106918239,7.44,22.98
2020-12-03,72.84,79.42,78.24,76.41,76.72749999999999,33.68,32.59,36.28,34.88,34.34,48.37,73.83,22.46010754716981,5.84,21.28
2020-12-02,72.65,79.22,78.06,76.22,76.5375,33.33,32.25,35.97,34.55,34.01,47.8,73.74,22.168377358490563,4.6,19.71
2020-12-01,72.42,78.97,77.84,75.99,76.30499999999999,32.91,31.84,35.59,34.14,33.6,47.03,73.66,21.787608805031446,2.91,17.65
2020-11-30,72.42,78.97,77.84,75.99,76.30499999999999,32.91,31.84,35.59,34.14,33.6,46.84,74.07,21.820369811320752,2.49,17.83
2020-11-27,71.86,78.38,77.3,75.43,75.7425,31.88,30.85,34.65,33.15,32.62,46.88,74.07,21.839003773584906,2.58,17.93
2020-11-26,71.62,78.12,77.08,75.19,75.5025,31.44,30.42,34.26,32.73,32.2,46.32,73.84,21.511124528301888,1.36,16.16
2020-11-25,71.41,77.9,76.88,74.98,75.2925,31.05,30.05,33.91,32.36,31.83,47.3,73.89,21.981113207547168,3.5,18.7
2020-11-24,71.41,77.9,76.88,74.98,75.2925,31.05,30.05,33.91,32.36,31.83,46.63,74.09,21.728406918238996,2.04,17.33
2020-11-23,71.25,77.73,76.72,74.82,75.13,30.76,29.77,33.64,32.07,31.55,45.0,74.03,20.95188679245283,-1.53,13.14
2020-11-20,70.68,77.11,76.17,74.24,74.55000000000001,29.71,28.73,32.68,31.05,30.53,43.79,74.13,20.41605471698113,-4.18,10.25
2020-11-19,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,43.09,74.2,20.108666666666668,-5.71,8.59
2020-11-18,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,42.91,74.16,20.013871698113206,-6.11,8.07
2020-11-17,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,42.54,74.47,19.924237735849058,-6.91,7.59
2020-11-16,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,42.71,74.45,19.998487421383647,-6.54,7.99
2020-11-13,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.51,74.64,19.486203773584904,-9.17,5.23
2020-11-12,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,42.16,74.69,19.804593710691822,-7.75,6.94
2020-11-11,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,42.5,74.42,19.892138364779875,-7.0,7.42
2020-11-10,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,42.25,74.24,19.727295597484275,-7.55,6.53
2020-11-09,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,40.93,73.75,18.98482704402516,-10.44,2.52
2020-11-06,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,38.08,74.14,17.756296855345912,-16.67,-4.12
2020-11-05,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,39.47,74.01,18.372167924528302,-13.63,-0.79
2020-11-04,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,39.68,74.39,18.56474968553459,-13.17,0.25
2020-11-03,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,38.17,74.41,17.863079874213835,-16.48,-3.54
2020-11-02,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,37.78,74.46,17.692445283018866,-17.33,-4.46
2020-10-30,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,36.33,74.47,17.015692452830187,-20.5,-8.12
2020-10-28,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,37.86,74.02,17.62513962264151,-17.16,-4.82
2020-10-27,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,39.72,73.67,18.4036,-13.09,-0.62
2020-10-26,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,39.06,74.07,18.196064150943396,-14.53,-1.74
2020-10-23,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,40.71,73.65,18.85717924528302,-10.92,1.83
2020-10-22,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.28,73.69,19.13159245283019,-9.67,3.31
2020-10-21,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,40.09,73.72,18.587640251572328,-12.28,0.37
2020-10-20,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.62,73.54,19.249904402515725,-8.93,3.95
2020-10-19,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.29,73.31,19.037546540880506,-9.65,2.8
2020-10-16,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.34,73.31,19.0606,-9.54,2.93
2020-10-15,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.61,73.47,19.226960377358488,-8.95,3.83
2020-10-14,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.81,73.28,19.26941383647799,-8.51,4.05
2020-10-13,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.34,73.32,19.0632,-9.54,2.94
2020-10-12,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,40.5,73.29,18.668207547169814,-11.38,0.81
2020-10-09,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.63,73.08,19.134090566037738,-8.91,3.32
2020-10-08,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,42.0,73.26,19.351698113207547,-8.1,4.5
2020-10-07,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,40.62,73.29,18.72352075471698,-11.12,1.11
2020-10-06,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,41.27,73.4,19.051685534591197,-9.69,2.88
2020-10-05,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,39.78,73.15,18.301301886792455,-12.95,-1.17
2020-10-02,70.46,76.86,75.95,73.99,74.315,29.31,28.31,32.29,30.61,30.12,38.0,73.35,17.53018867924528,-16.85,-5.34
2020-10-01,70.53,76.93,76.01,74.05,74.38000000000001,29.44,28.43,32.4,30.71,30.23,39.75,73.03,18.2575,-13.02,-1.41
2020-09-30,70.63,77.04,76.1,74.15,74.48,29.62,28.61,32.56,30.89,30.41,40.3,73.71,18.682471698113204,-11.82,0.89
2020-09-29,70.63,77.04,76.1,74.15,74.48,29.62,28.61,32.56,30.89,30.41,40.33,73.73,18.70145220125786,-11.75,0.99
2020-09-28,70.71,77.12,76.18,74.23,74.56,29.77,28.75,32.69,31.03,30.55,41.59,73.72,19.283111949685534,-8.99,4.13
2020-09-25,71.1,77.53,76.55,74.62,74.95,30.48,29.43,33.34,31.72,31.23,40.91,73.68,18.95753962264151,-10.48,2.37
2020-09-24,71.28,77.73,76.72,74.8,75.1325,30.81,29.77,33.64,32.04,31.55,41.24,73.95,19.180490566037736,-9.76,3.57
2020-09-23,71.28,77.73,76.72,74.8,75.1325,30.81,29.77,33.64,32.04,31.55,41.09,73.54,19.004771069182393,-10.09,2.63
2020-09-22,71.28,77.73,76.72,74.8,75.1325,30.81,29.77,33.64,32.04,31.55,40.84,73.48,18.873730817610063,-10.63,1.92
2020-09-21,71.43,77.87,76.85,74.94,75.27250000000001,31.09,30.0,33.86,32.29,31.8,40.37,73.55,18.67429874213836,-11.66,0.84
2020-09-18,72.02,78.48,77.4,75.52,75.855,32.17,31.02,34.82,33.31,32.82,42.16,73.54,19.499662893081762,-7.75,5.3
2020-09-17,72.37,78.85,77.73,75.87,76.205,32.81,31.64,35.39,33.93,33.43,42.35,73.63,19.611512578616352,-7.33,5.9
2020-09-16,72.56,79.05,77.91,76.06,76.39500000000001,33.16,31.97,35.71,34.26,33.76,41.23,73.52,19.064337106918234,-9.78,2.95
2020-09-15,72.56,79.05,77.91,76.06,76.39500000000001,33.16,31.97,35.71,34.26,33.76,39.54,73.6,18.302792452830186,-13.48,-1.17
2020-09-14,72.78,79.29,78.12,76.28,76.6175,33.57,32.37,36.07,34.65,34.15,38.57,73.54,17.839231446540882,-15.6,-3.67
2020-09-11,73.05,79.57,78.38,76.55,76.8875,34.06,32.84,36.53,35.13,34.62,38.8,73.6,17.960251572327042,-15.1,-3.01
2020-09-10,73.05,79.57,78.38,76.55,76.8875,34.06,32.84,36.53,35.13,34.62,39.27,73.45,18.140764150943397,-14.07,-2.04
2020-09-09,73.16,79.69,78.48,76.66,76.9975,34.26,33.04,36.7,35.32,34.82,39.98,73.56,18.49640754716981,-12.52,-0.12
2020-09-08,73.16,79.69,78.48,76.66,76.9975,34.26,33.04,36.7,35.32,34.82,38.53,73.91,17.91039182389937,-15.69,-3.28
2020-09-07,73.16,79.69,78.48,76.66,76.9975,34.26,33.04,36.7,35.32,34.82,40.67,73.45,18.787493710691827,-11.01,1.45
2020-09-04,73.4,79.94,78.71,76.9,77.23750000000001,34.7,33.46,37.1,35.75,35.24,41.1,73.2,18.921509433962264,-10.07,2.18
2020-09-03,73.4,79.94,78.71,76.9,77.23750000000001,34.7,33.46,37.1,35.75,35.24,42.72,73.53,19.755984905660377,-6.52,6.68
2020-09-01,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,45.72,72.92,20.96793962264151,0.04,13.23
2020-08-28,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,45.22,73.2,20.818264150943396,-1.05,12.42
2020-08-27,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.84,73.92,20.846369811320756,-1.88,12.57
2020-08-26,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,45.79,74.32,21.403225157232704,0.2,15.58
2020-08-25,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,46.01,74.25,21.48580188679245,0.68,16.02
2020-08-24,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.43,74.09,20.703262264150947,-2.78,11.8
2020-08-21,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,43.94,74.94,20.70983396226415,-3.85,11.83
2020-08-20,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.56,75.1,21.046893081761006,-2.49,13.65
2020-08-19,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,45.21,74.85,21.28282075471698,-1.07,14.93
2020-08-18,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,45.34,74.65,21.28698742138365,-0.79,14.95
2020-08-17,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.91,74.82,21.133120754716977,-1.73,14.12
2020-08-14,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.86,74.89,21.12934213836478,-1.84,14.1
2020-08-13,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.87,74.84,21.119942138364777,-1.82,14.05
2020-08-12,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,45.09,74.8,21.212150943396225,-1.33,14.55
2020-08-11,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,43.68,74.57,20.48564528301887,-4.42,10.62
2020-08-10,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.19,74.91,20.819326415094338,-3.3,12.42
2020-08-07,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.07,75.0,20.787735849056606,-3.57,12.25
2020-08-06,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,45.04,74.95,21.231119496855346,-1.44,14.65
2020-08-05,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,44.92,74.83,21.140651572327045,-1.71,14.16
2020-08-04,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,43.99,75.12,20.7832,-3.74,12.23
2020-08-03,73.56,80.11,78.86,77.06,77.39750000000001,35.0,33.74,37.36,36.03,35.52,43.76,75.2,20.696553459119496,-4.25,11.76
2020-07-31,73.56,80.11,78.86,77.04,77.39250000000001,35.0,33.74,37.36,35.99,35.51,43.13,74.81,20.29280062893082,-5.62,9.58
2020-07-30,81.94,80.11,78.86,77.04,79.48750000000001,50.38,33.74,37.36,35.99,39.18,42.98,74.89,20.243850314465405,-5.95,9.32
2020-07-29,81.94,80.11,78.86,77.04,79.48750000000001,50.38,33.74,37.36,35.99,39.18,43.51,74.79,20.46611886792453,-4.79,10.52
2020-07-28,81.94,80.11,78.86,77.04,79.48750000000001,50.38,33.74,37.36,35.99,39.18,43.11,74.86,20.296947169811318,-5.67,9.6
2020-07-27,81.94,80.11,78.86,77.04,79.48750000000001,50.38,33.74,37.36,35.99,39.18,43.39,74.73,20.3933,-5.05,10.12
2020-07-24,81.64,79.83,78.6,76.77,79.21,49.83,33.27,36.91,35.52,38.69,43.29,74.83,20.37352641509434,-5.27,10.02
2020-07-23,81.64,79.83,78.6,76.77,79.21,49.83,33.27,36.91,35.52,38.69,42.96,74.84,20.220920754716982,-6.0,9.19
2020-07-22,81.64,79.83,78.6,76.77,79.21,49.83,33.27,36.91,35.52,38.69,43.98,74.53,20.615279245283016,-3.76,11.32
2020-07-21,81.64,79.83,78.6,76.77,79.21,49.83,33.27,36.91,35.52,38.69,44.31,74.61,20.79225849056604,-3.04,12.28
2020-07-20,81.64,79.83,78.6,76.77,79.21,49.83,33.27,36.91,35.52,38.69,43.3,74.8,20.37006289308176,-5.25,10.0
2020-07-17,81.35,79.56,78.37,76.49,78.9425,49.29,32.82,36.51,35.02,38.22,43.53,74.96,20.5220679245283,-4.75,10.82
2020-07-16,81.18,79.4,78.22,76.33,78.7825,48.98,32.55,36.25,34.74,37.94,43.71,75.22,20.678403773584904,-4.35,11.66
2020-07-15,81.18,79.4,78.22,76.33,78.7825,48.98,32.55,36.25,34.74,37.94,43.96,75.12,20.76902641509434,-3.81,12.15
2020-07-14,81.05,79.27,78.11,76.17,78.65,48.74,32.34,36.06,34.46,37.71,42.97,75.4,20.37696855345912,-5.97,10.04
2020-07-13,81.05,79.27,78.11,76.17,78.65,48.74,32.34,36.06,34.46,37.71,42.85,75.22,20.271553459119495,-6.24,9.47
2020-07-10,80.78,79.05,77.91,75.89,78.4075,48.25,31.97,35.71,33.96,37.29,43.27,75.24,20.475690566037738,-5.32,10.57
2020-07-09,80.78,79.05,77.91,75.89,78.4075,48.25,31.97,35.71,33.96,37.29,42.35,74.98,19.971088050314467,-7.33,7.84
2020-07-08,80.78,79.05,77.91,75.89,78.4075,48.25,31.97,35.71,33.96,37.29,43.67,75.0,20.599056603773587,-4.44,11.23
2020-07-06,80.53,78.83,77.72,75.64,78.18,47.79,31.6,35.38,33.52,36.89,42.73,74.57,20.04010125786163,-6.5,8.22
2020-07-03,80.53,78.83,77.72,75.64,78.18,47.79,31.6,35.38,33.52,36.89,42.92,74.68,20.158903144654094,-6.08,8.86
2020-07-02,80.53,78.83,77.72,75.64,78.18,47.79,31.6,35.38,33.52,36.89,43.19,74.74,20.302016352201257,-5.49,9.63
2020-07-01,80.53,78.83,77.72,75.64,78.18,47.79,31.6,35.38,33.52,36.89,42.18,75.56,20.04478490566038,-7.7,8.24
2020-06-30,80.53,78.83,77.72,75.64,78.18,47.79,31.6,35.38,33.52,36.89,41.64,75.57,19.790784905660377,-8.88,6.87
2020-06-29,80.53,78.83,77.72,75.64,78.18,47.79,31.6,35.38,33.52,36.89,41.58,75.5,19.74396226415094,-9.02,6.62
2020-06-26,80.19,78.51,77.44,75.34,77.87,47.16,31.07,34.89,32.99,36.34,40.97,75.65,19.492959119496856,-10.35,5.26
2020-06-25,80.02,78.34,77.29,75.18,77.70750000000001,46.85,30.78,34.63,32.71,36.06,41.18,75.64,19.590284276729562,-9.89,5.79
2020-06-24,79.88,78.22,77.17,75.06,77.5825,46.6,30.58,34.42,32.5,35.84,40.4,75.65,19.22176100628931,-11.6,3.8
2020-06-23,79.4,77.76,76.77,74.63,77.14,45.71,29.82,33.72,31.74,35.07,42.72,75.49,20.28259622641509,-6.52,9.53
2020-06-22,78.85,77.24,76.3,74.14,76.6325,44.71,28.95,32.9,30.87,34.18,43.2,76.04,20.65992452830189,-5.47,11.56
2020-06-19,77.06,75.53,74.77,72.53,74.9725,41.42,26.09,30.24,28.03,31.27,42.33,76.14,20.270479245283017,-7.37,9.46
2020-06-18,76.43,74.93,74.23,71.96,74.3875,40.26,25.09,29.3,27.03,30.25,41.75,76.34,20.045251572327043,-8.64,8.24
2020-06-17,75.79,74.32,73.69,71.38,73.795,39.09,24.07,28.36,26.0,29.21,40.47,76.17,19.38742075471698,-11.44,4.69
2020-06-16,75.19,73.75,73.17,70.84,73.23750000000001,37.99,23.12,27.45,25.05,28.23,40.75,76.09,19.501053459119497,-10.83,5.31
2020-06-15,74.62,73.21,72.69,70.33,72.71249999999999,36.94,22.22,26.62,24.15,27.31,39.44,76.0,18.85182389937107,-13.7,1.8
2020-06-12,72.81,71.48,71.14,68.7,71.0325,33.62,19.33,23.92,21.27,24.37,38.54,75.89,18.394972327044023,-15.67,-0.67
2020-06-11,72.22,70.92,70.64,68.17,70.4875,32.54,18.4,23.04,20.34,23.42,37.76,75.83,18.008432704402516,-17.37,-2.75
2020-06-10,71.62,70.35,70.13,67.63,69.9325,31.44,17.45,22.16,19.38,22.45,41.18,75.52,19.55920503144654,-9.89,5.62
2020-06-09,71.17,69.92,69.74,67.23,69.515,30.61,16.73,21.48,18.68,21.72,40.45,75.53,19.215022012578615,-11.49,3.76
2020-06-08,70.59,69.37,69.25,66.71,68.98,29.55,15.81,20.62,17.76,20.78,39.66,75.53,18.83974716981132,-13.22,1.73
2020-06-05,69.39,68.21,68.22,65.62,67.86,27.34,13.87,18.83,15.83,18.82,41.0,75.58,19.489182389937106,-10.28,5.24
2020-06-04,69.39,68.21,68.22,65.62,67.86,27.34,13.87,18.83,15.83,18.82,38.41,75.5,18.238710691823897,-15.95,-1.51
2020-06-03,69.39,68.21,68.22,65.62,67.86,27.34,13.87,18.83,15.83,18.82,37.98,75.49,18.032139622641505,-16.89,-2.63
2020-06-02,69.39,68.21,68.22,65.62,67.86,27.34,13.87,18.83,15.83,18.82,37.72,75.21,17.842271698113205,-17.46,-3.65
2020-06-01,69.39,68.21,68.22,65.62,67.86,27.34,13.87,18.83,15.83,18.82,36.74,75.51,17.44803396226415,-19.61,-5.78
2020-05-29,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,34.15,75.52,16.22017610062893,-25.27,-12.41
2020-05-28,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,33.98,75.77,16.192859119496852,-25.65,-12.56
2020-05-27,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,32.73,75.74,15.59100754716981,-28.38,-15.81
2020-05-26,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,33.95,75.56,16.133723270440253,-25.71,-12.88
2020-05-22,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,33.8,75.87,16.12833962264151,-26.04,-12.91
2020-05-21,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,34.78,75.5,16.51503144654088,-23.89,-10.82
2020-05-20,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,34.76,75.62,16.53176855345912,-23.94,-10.73
2020-05-19,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,33.06,75.67,15.733649056603776,-27.66,-15.04
2020-05-18,69.39,66.21,68.22,65.62,67.36,27.34,10.53,18.83,15.83,17.94,33.3,75.83,15.881377358490564,-27.13,-14.24
